time,State3Mean,state3STD
0.0137,0.01,0.0994987
0.0138,0.01,0.0994987
0.0139,0.01,0.0994987
0.014,0.01,0.0994987
0.0141,0.01,0.0994987
0.0142,0.01,0.0994987
0.0143,0.01,0.0994987
0.0144,0.01,0.0994987
0.0145,0.01,0.0994987
0.0146,0.01,0.0994987
0.0147,0.01,0.0994987
0.0148,0.01,0.0994987
0.0149,0.01,0.0994987
0.015,0.01,0.0994987
0.0151,0.01,0.0994987
0.0152,0.01,0.0994987
0.0153,0.01,0.0994987
0.0154,0.01,0.0994987
0.0155,0.01,0.0994987
0.0156,0.01,0.0994987
0.0157,0.01,0.0994987
0.0158,0.01,0.0994987
0.0159,0.01,0.0994987
0.016,0.01,0.0994987
0.0161,0.01,0.0994987
0.0162,0.01,0.0994987
0.0163,0.01,0.0994987
0.0164,0.01,0.0994987
0.0165,0.01,0.0994987
0.0166,0.01,0.0994987
0.0167,0.01,0.0994987
0.0168,0.01,0.0994987
0.0169,0.01,0.0994987
0.017,0.01,0.0994987
0.0171,0.01,0.0994987
0.0172,0.01,0.0994987
0.0173,0.01,0.0994987
0.0174,0.01,0.0994987
0.0175,0.01,0.0994987
0.0176,0.01,0.0994987
0.0177,0.01,0.0994987
0.0178,0.01,0.0994987
0.0179,0.01,0.0994987
0.018,0.01,0.0994987
0.0181,0.01,0.0994987
0.0182,0.01,0.0994987
0.0183,0.01,0.0994987
0.0184,0.01,0.0994987
0.0185,0.01,0.0994987
0.0186,0.01,0.0994987
0.0187,0.02,0.14
0.0188,0.02,0.14
0.0189,0.02,0.14
0.019,0.02,0.14
0.0191,0.02,0.14
0.0192,0.02,0.14
0.0193,0.02,0.14
0.0194,0.02,0.14
0.0195,0.02,0.14
0.0196,0.02,0.14
0.0197,0.02,0.14
0.0198,0.02,0.14
0.0199,0.02,0.14
0.02,0.02,0.14
0.0201,0.02,0.14
0.0202,0.02,0.14
0.0203,0.02,0.14
0.0204,0.02,0.14
0.0205,0.02,0.14
0.0206,0.02,0.14
0.0207,0.02,0.14
0.0208,0.02,0.14
0.0209,0.02,0.14
0.021,0.02,0.14
0.0211,0.02,0.14
0.0212,0.02,0.14
0.0213,0.02,0.14
0.0214,0.02,0.14
0.0215,0.02,0.14
0.0216,0.02,0.14
0.0217,0.02,0.14
0.0218,0.02,0.14
0.0219,0.02,0.14
0.022,0.02,0.14
0.0221,0.02,0.14
0.0222,0.02,0.14
0.0223,0.02,0.14
0.0224,0.02,0.14
0.0225,0.02,0.14
0.0226,0.02,0.14
0.0227,0.02,0.14
0.0228,0.02,0.14
0.0229,0.02,0.14
0.023,0.02,0.14
0.0231,0.02,0.14
0.0232,0.02,0.14
0.0233,0.02,0.14
0.0234,0.02,0.14
0.0235,0.03,0.170587
0.0236,0.03,0.170587
0.0237,0.03,0.170587
0.0238,0.03,0.170587
0.0239,0.04,0.195959
0.024,0.04,0.195959
0.0241,0.04,0.195959
0.0242,0.04,0.195959
0.0243,0.04,0.195959
0.0244,0.04,0.195959
0.0245,0.04,0.195959
0.0246,0.04,0.195959
0.0247,0.04,0.195959
0.0248,0.04,0.195959
0.0249,0.04,0.195959
0.025,0.04,0.195959
0.0251,0.04,0.195959
0.0252,0.04,0.195959
0.0253,0.04,0.195959
0.0254,0.04,0.195959
0.0255,0.04,0.195959
0.0256,0.04,0.195959
0.0257,0.04,0.195959
0.0258,0.04,0.195959
0.0259,0.04,0.195959
0.026,0.04,0.195959
0.0261,0.04,0.195959
0.0262,0.04,0.195959
0.0263,0.04,0.195959
0.0264,0.04,0.195959
0.0265,0.04,0.195959
0.0266,0.04,0.195959
0.0267,0.04,0.195959
0.0268,0.04,0.195959
0.0269,0.04,0.195959
0.027,0.04,0.195959
0.0271,0.04,0.195959
0.0272,0.04,0.195959
0.0273,0.04,0.195959
0.0274,0.04,0.195959
0.0275,0.04,0.195959
0.0276,0.04,0.195959
0.0277,0.04,0.195959
0.0278,0.04,0.195959
0.0279,0.04,0.195959
0.028,0.04,0.195959
0.0281,0.04,0.195959
0.0282,0.04,0.195959
0.0283,0.04,0.195959
0.0284,0.04,0.195959
0.0285,0.04,0.195959
0.0286,0.04,0.195959
0.0287,0.04,0.195959
0.0288,0.04,0.195959
0.0289,0.04,0.195959
0.029,0.04,0.195959
0.0291,0.04,0.195959
0.0292,0.04,0.195959
0.0293,0.04,0.195959
0.0294,0.04,0.195959
0.0295,0.04,0.195959
0.0296,0.04,0.195959
0.0297,0.04,0.195959
0.0298,0.04,0.195959
0.0299,0.04,0.195959
0.03,0.04,0.195959
0.0301,0.04,0.195959
0.0302,0.04,0.195959
0.0303,0.04,0.195959
0.0304,0.04,0.195959
0.0305,0.04,0.195959
0.0306,0.04,0.195959
0.0307,0.04,0.195959
0.0308,0.04,0.195959
0.0309,0.04,0.195959
0.031,0.04,0.195959
0.0311,0.04,0.195959
0.0312,0.04,0.195959
0.0313,0.04,0.195959
0.0314,0.04,0.195959
0.0315,0.04,0.195959
0.0316,0.04,0.195959
0.0317,0.04,0.195959
0.0318,0.04,0.195959
0.0319,0.04,0.195959
0.032,0.04,0.195959
0.0321,0.04,0.195959
0.0322,0.04,0.195959
0.0323,0.04,0.195959
0.0324,0.04,0.195959
0.0325,0.04,0.195959
0.0326,0.04,0.195959
0.0327,0.04,0.195959
0.0328,0.04,0.195959
0.0329,0.04,0.195959
0.033,0.04,0.195959
0.0331,0.04,0.195959
0.0332,0.04,0.195959
0.0333,0.04,0.195959
0.0334,0.04,0.195959
0.0335,0.04,0.195959
0.0336,0.04,0.195959
0.0337,0.04,0.195959
0.0338,0.04,0.195959
0.0339,0.04,0.195959
0.034,0.04,0.195959
0.0341,0.04,0.195959
0.0342,0.04,0.195959
0.0343,0.04,0.195959
0.0344,0.04,0.195959
0.0345,0.04,0.195959
0.0346,0.04,0.195959
0.0347,0.04,0.195959
0.0348,0.04,0.195959
0.0349,0.04,0.195959
0.035,0.04,0.195959
0.0351,0.04,0.195959
0.0352,0.04,0.195959
0.0353,0.04,0.195959
0.0354,0.04,0.195959
0.0355,0.04,0.195959
0.0356,0.04,0.195959
0.0357,0.04,0.195959
0.0358,0.04,0.195959
0.0359,0.04,0.195959
0.036,0.04,0.195959
0.0361,0.04,0.195959
0.0362,0.04,0.195959
0.0363,0.04,0.195959
0.0364,0.04,0.195959
0.0365,0.04,0.195959
0.0366,0.04,0.195959
0.0367,0.04,0.195959
0.0368,0.04,0.195959
0.0369,0.04,0.195959
0.037,0.04,0.195959
0.0371,0.04,0.195959
0.0372,0.04,0.195959
0.0373,0.04,0.195959
0.0374,0.04,0.195959
0.0375,0.04,0.195959
0.0376,0.04,0.195959
0.0377,0.04,0.195959
0.0378,0.04,0.195959
0.0379,0.04,0.195959
0.038,0.04,0.195959
0.0381,0.04,0.195959
0.0382,0.04,0.195959
0.0383,0.04,0.195959
0.0384,0.04,0.195959
0.0385,0.04,0.195959
0.0386,0.04,0.195959
0.0387,0.04,0.195959
0.0388,0.04,0.195959
0.0389,0.04,0.195959
0.039,0.04,0.195959
0.0391,0.04,0.195959
0.0392,0.04,0.195959
0.0393,0.04,0.195959
0.0394,0.04,0.195959
0.0395,0.04,0.195959
0.0396,0.04,0.195959
0.0397,0.04,0.195959
0.0398,0.04,0.195959
0.0399,0.04,0.195959
0.04,0.04,0.195959
0.0401,0.04,0.195959
0.0402,0.04,0.195959
0.0403,0.04,0.195959
0.0404,0.04,0.195959
0.0405,0.04,0.195959
0.0406,0.04,0.195959
0.0407,0.04,0.195959
0.0408,0.04,0.195959
0.0409,0.04,0.195959
0.041,0.04,0.195959
0.0411,0.04,0.195959
0.0412,0.04,0.195959
0.0413,0.04,0.195959
0.0414,0.04,0.195959
0.0415,0.04,0.195959
0.0416,0.04,0.195959
0.0417,0.04,0.195959
0.0418,0.04,0.195959
0.0419,0.04,0.195959
0.042,0.04,0.195959
0.0421,0.04,0.195959
0.0422,0.04,0.195959
0.0423,0.04,0.195959
0.0424,0.04,0.195959
0.0425,0.04,0.195959
0.0426,0.05,0.217945
0.0427,0.05,0.217945
0.0428,0.05,0.217945
0.0429,0.05,0.217945
0.043,0.05,0.217945
0.0431,0.05,0.217945
0.0432,0.05,0.217945
0.0433,0.05,0.217945
0.0434,0.05,0.217945
0.0435,0.05,0.217945
0.0436,0.05,0.217945
0.0437,0.05,0.217945
0.0438,0.05,0.217945
0.0439,0.05,0.217945
0.044,0.05,0.217945
0.0441,0.05,0.217945
0.0442,0.05,0.217945
0.0443,0.05,0.217945
0.0444,0.05,0.217945
0.0445,0.05,0.217945
0.0446,0.05,0.217945
0.0447,0.05,0.217945
0.0448,0.05,0.217945
0.0449,0.05,0.217945
0.045,0.06,0.237487
0.0451,0.06,0.237487
0.0452,0.06,0.237487
0.0453,0.06,0.237487
0.0454,0.06,0.237487
0.0455,0.06,0.237487
0.0456,0.06,0.237487
0.0457,0.06,0.237487
0.0458,0.06,0.237487
0.0459,0.06,0.237487
0.046,0.06,0.237487
0.0461,0.06,0.237487
0.0462,0.06,0.237487
0.0463,0.06,0.237487
0.0464,0.06,0.237487
0.0465,0.06,0.237487
0.0466,0.06,0.237487
0.0467,0.06,0.237487
0.0468,0.06,0.237487
0.0469,0.06,0.237487
0.047,0.06,0.237487
0.0471,0.06,0.237487
0.0472,0.06,0.237487
0.0473,0.06,0.237487
0.0474,0.07,0.255147
0.0475,0.07,0.255147
0.0476,0.07,0.255147
0.0477,0.07,0.255147
0.0478,0.07,0.255147
0.0479,0.07,0.255147
0.048,0.07,0.255147
0.0481,0.07,0.255147
0.0482,0.07,0.255147
0.0483,0.07,0.255147
0.0484,0.07,0.255147
0.0485,0.07,0.255147
0.0486,0.07,0.255147
0.0487,0.07,0.255147
0.0488,0.07,0.255147
0.0489,0.07,0.255147
0.049,0.07,0.255147
0.0491,0.07,0.255147
0.0492,0.07,0.255147
0.0493,0.07,0.255147
0.0494,0.07,0.255147
0.0495,0.07,0.255147
0.0496,0.07,0.255147
0.0497,0.07,0.255147
0.0498,0.07,0.255147
0.0499,0.07,0.255147
0.05,0.07,0.255147
0.0501,0.07,0.255147
0.0502,0.07,0.255147
0.0503,0.07,0.255147
0.0504,0.07,0.255147
0.0505,0.07,0.255147
0.0506,0.07,0.255147
0.0507,0.07,0.255147
0.0508,0.07,0.255147
0.0509,0.07,0.255147
0.051,0.07,0.255147
0.0511,0.07,0.255147
0.0512,0.07,0.255147
0.0513,0.07,0.255147
0.0514,0.07,0.255147
0.0515,0.07,0.255147
0.0516,0.07,0.255147
0.0517,0.07,0.255147
0.0518,0.07,0.255147
0.0519,0.07,0.255147
0.052,0.07,0.255147
0.0521,0.07,0.255147
0.0522,0.07,0.255147
0.0523,0.07,0.255147
0.0524,0.07,0.255147
0.0525,0.07,0.255147
0.0526,0.07,0.255147
0.0527,0.07,0.255147
0.0528,0.07,0.255147
0.0529,0.07,0.255147
0.053,0.07,0.255147
0.0531,0.07,0.255147
0.0532,0.07,0.255147
0.0533,0.07,0.255147
0.0534,0.07,0.255147
0.0535,0.07,0.255147
0.0536,0.07,0.255147
0.0537,0.07,0.255147
0.0538,0.07,0.255147
0.0539,0.07,0.255147
0.054,0.07,0.255147
0.0541,0.07,0.255147
0.0542,0.07,0.255147
0.0543,0.07,0.255147
0.0544,0.07,0.255147
0.0545,0.07,0.255147
0.0546,0.07,0.255147
0.0547,0.07,0.255147
0.0548,0.07,0.255147
0.0549,0.07,0.255147
0.055,0.07,0.255147
0.0551,0.07,0.255147
0.0552,0.07,0.255147
0.0553,0.07,0.255147
0.0554,0.07,0.255147
0.0555,0.07,0.255147
0.0556,0.07,0.255147
0.0557,0.07,0.255147
0.0558,0.07,0.255147
0.0559,0.07,0.255147
0.056,0.07,0.255147
0.0561,0.07,0.255147
0.0562,0.07,0.255147
0.0563,0.07,0.255147
0.0564,0.07,0.255147
0.0565,0.07,0.255147
0.0566,0.07,0.255147
0.0567,0.07,0.255147
0.0568,0.07,0.255147
0.0569,0.07,0.255147
0.057,0.07,0.255147
0.0571,0.07,0.255147
0.0572,0.07,0.255147
0.0573,0.07,0.255147
0.0574,0.07,0.255147
0.0575,0.07,0.255147
0.0576,0.07,0.255147
0.0577,0.07,0.255147
0.0578,0.07,0.255147
0.0579,0.07,0.255147
0.058,0.07,0.255147
0.0581,0.07,0.255147
0.0582,0.07,0.255147
0.0583,0.07,0.255147
0.0584,0.07,0.255147
0.0585,0.07,0.255147
0.0586,0.07,0.255147
0.0587,0.07,0.255147
0.0588,0.07,0.255147
0.0589,0.07,0.255147
0.059,0.07,0.255147
0.0591,0.07,0.255147
0.0592,0.07,0.255147
0.0593,0.07,0.255147
0.0594,0.07,0.255147
0.0595,0.07,0.255147
0.0596,0.07,0.255147
0.0597,0.07,0.255147
0.0598,0.07,0.255147
0.0599,0.08,0.271293
0.06,0.08,0.271293
0.0601,0.08,0.271293
0.0602,0.08,0.271293
0.0603,0.08,0.271293
0.0604,0.08,0.271293
0.0605,0.08,0.271293
0.0606,0.08,0.271293
0.0607,0.08,0.271293
0.0608,0.08,0.271293
0.0609,0.08,0.271293
0.061,0.08,0.271293
0.0611,0.08,0.271293
0.0612,0.08,0.271293
0.0613,0.08,0.271293
0.0614,0.08,0.271293
0.0615,0.09,0.286182
0.0616,0.09,0.286182
0.0617,0.09,0.286182
0.0618,0.09,0.286182
0.0619,0.1,0.3
0.062,0.1,0.3
0.0621,0.1,0.3
0.0622,0.1,0.3
0.0623,0.1,0.3
0.0624,0.1,0.3
0.0625,0.1,0.3
0.0626,0.1,0.3
0.0627,0.1,0.3
0.0628,0.1,0.3
0.0629,0.1,0.3
0.063,0.1,0.3
0.0631,0.1,0.3
0.0632,0.1,0.3
0.0633,0.1,0.3
0.0634,0.1,0.3
0.0635,0.1,0.3
0.0636,0.1,0.3
0.0637,0.1,0.3
0.0638,0.1,0.3
0.0639,0.1,0.3
0.064,0.1,0.3
0.0641,0.1,0.3
0.0642,0.1,0.3
0.0643,0.1,0.3
0.0644,0.1,0.3
0.0645,0.1,0.3
0.0646,0.1,0.3
0.0647,0.1,0.3
0.0648,0.1,0.3
0.0649,0.1,0.3
0.065,0.1,0.3
0.0651,0.1,0.3
0.0652,0.1,0.3
0.0653,0.1,0.3
0.0654,0.1,0.3
0.0655,0.1,0.3
0.0656,0.1,0.3
0.0657,0.1,0.3
0.0658,0.1,0.3
0.0659,0.1,0.3
0.066,0.1,0.3
0.0661,0.1,0.3
0.0662,0.1,0.3
0.0663,0.1,0.3
0.0664,0.1,0.3
0.0665,0.1,0.3
0.0666,0.1,0.3
0.0667,0.1,0.3
0.0668,0.1,0.3
0.0669,0.1,0.3
0.067,0.1,0.3
0.0671,0.1,0.3
0.0672,0.1,0.3
0.0673,0.1,0.3
0.0674,0.1,0.3
0.0675,0.1,0.3
0.0676,0.1,0.3
0.0677,0.1,0.3
0.0678,0.1,0.3
0.0679,0.1,0.3
0.068,0.1,0.3
0.0681,0.1,0.3
0.0682,0.1,0.3
0.0683,0.1,0.3
0.0684,0.1,0.3
0.0685,0.1,0.3
0.0686,0.1,0.3
0.0687,0.1,0.3
0.0688,0.1,0.3
0.0689,0.1,0.3
0.069,0.1,0.3
0.0691,0.1,0.3
0.0692,0.1,0.3
0.0693,0.1,0.3
0.0694,0.11,0.31289
0.0695,0.11,0.31289
0.0696,0.11,0.31289
0.0697,0.11,0.31289
0.0698,0.11,0.31289
0.0699,0.11,0.31289
0.07,0.11,0.31289
0.0701,0.11,0.31289
0.0702,0.11,0.31289
0.0703,0.11,0.31289
0.0704,0.11,0.31289
0.0705,0.11,0.31289
0.0706,0.11,0.31289
0.0707,0.11,0.31289
0.0708,0.11,0.31289
0.0709,0.11,0.31289
0.071,0.11,0.31289
0.0711,0.11,0.31289
0.0712,0.11,0.31289
0.0713,0.11,0.31289
0.0714,0.11,0.31289
0.0715,0.11,0.31289
0.0716,0.11,0.31289
0.0717,0.11,0.31289
0.0718,0.11,0.31289
0.0719,0.11,0.31289
0.072,0.11,0.31289
0.0721,0.11,0.31289
0.0722,0.11,0.31289
0.0723,0.11,0.31289
0.0724,0.11,0.31289
0.0725,0.11,0.31289
0.0726,0.11,0.31289
0.0727,0.11,0.31289
0.0728,0.11,0.31289
0.0729,0.11,0.31289
0.073,0.11,0.31289
0.0731,0.11,0.31289
0.0732,0.11,0.31289
0.0733,0.11,0.31289
0.0734,0.11,0.31289
0.0735,0.11,0.31289
0.0736,0.11,0.31289
0.0737,0.11,0.31289
0.0738,0.11,0.31289
0.0739,0.11,0.31289
0.074,0.11,0.31289
0.0741,0.11,0.31289
0.0742,0.11,0.31289
0.0743,0.11,0.31289
0.0744,0.11,0.31289
0.0745,0.11,0.31289
0.0746,0.11,0.31289
0.0747,0.11,0.31289
0.0748,0.11,0.31289
0.0749,0.11,0.31289
0.075,0.11,0.31289
0.0751,0.11,0.31289
0.0752,0.11,0.31289
0.0753,0.11,0.31289
0.0754,0.11,0.31289
0.0755,0.11,0.31289
0.0756,0.11,0.31289
0.0757,0.11,0.31289
0.0758,0.11,0.31289
0.0759,0.11,0.31289
0.076,0.11,0.31289
0.0761,0.11,0.31289
0.0762,0.11,0.31289
0.0763,0.11,0.31289
0.0764,0.11,0.31289
0.0765,0.11,0.31289
0.0766,0.11,0.31289
0.0767,0.11,0.31289
0.0768,0.11,0.31289
0.0769,0.11,0.31289
0.077,0.11,0.31289
0.0771,0.11,0.31289
0.0772,0.12,0.324962
0.0773,0.12,0.324962
0.0774,0.13,0.336303
0.0775,0.13,0.336303
0.0776,0.13,0.336303
0.0777,0.13,0.336303
0.0778,0.13,0.336303
0.0779,0.13,0.336303
0.078,0.13,0.336303
0.0781,0.13,0.336303
0.0782,0.13,0.336303
0.0783,0.13,0.336303
0.0784,0.13,0.336303
0.0785,0.13,0.336303
0.0786,0.13,0.336303
0.0787,0.13,0.336303
0.0788,0.13,0.336303
0.0789,0.13,0.336303
0.079,0.13,0.336303
0.0791,0.13,0.336303
0.0792,0.13,0.336303
0.0793,0.13,0.336303
0.0794,0.13,0.336303
0.0795,0.13,0.336303
0.0796,0.13,0.336303
0.0797,0.13,0.336303
0.0798,0.13,0.336303
0.0799,0.13,0.336303
0.08,0.13,0.336303
0.0801,0.13,0.336303
0.0802,0.13,0.336303
0.0803,0.13,0.336303
0.0804,0.13,0.336303
0.0805,0.13,0.336303
0.0806,0.13,0.336303
0.0807,0.13,0.336303
0.0808,0.13,0.336303
0.0809,0.13,0.336303
0.081,0.13,0.336303
0.0811,0.13,0.336303
0.0812,0.13,0.336303
0.0813,0.13,0.336303
0.0814,0.13,0.336303
0.0815,0.13,0.336303
0.0816,0.13,0.336303
0.0817,0.13,0.336303
0.0818,0.13,0.336303
0.0819,0.13,0.336303
0.082,0.13,0.336303
0.0821,0.13,0.336303
0.0822,0.13,0.336303
0.0823,0.13,0.336303
0.0824,0.13,0.336303
0.0825,0.13,0.336303
0.0826,0.13,0.336303
0.0827,0.13,0.336303
0.0828,0.13,0.336303
0.0829,0.13,0.336303
0.083,0.13,0.336303
0.0831,0.13,0.336303
0.0832,0.13,0.336303
0.0833,0.13,0.336303
0.0834,0.13,0.336303
0.0835,0.13,0.336303
0.0836,0.13,0.336303
0.0837,0.13,0.336303
0.0838,0.13,0.336303
0.0839,0.13,0.336303
0.084,0.13,0.336303
0.0841,0.13,0.336303
0.0842,0.13,0.336303
0.0843,0.13,0.336303
0.0844,0.13,0.336303
0.0845,0.13,0.336303
0.0846,0.13,0.336303
0.0847,0.13,0.336303
0.0848,0.13,0.336303
0.0849,0.13,0.336303
0.085,0.13,0.336303
0.0851,0.13,0.336303
0.0852,0.13,0.336303
0.0853,0.13,0.336303
0.0854,0.13,0.336303
0.0855,0.13,0.336303
0.0856,0.13,0.336303
0.0857,0.13,0.336303
0.0858,0.13,0.336303
0.0859,0.13,0.336303
0.086,0.13,0.336303
0.0861,0.13,0.336303
0.0862,0.13,0.336303
0.0863,0.13,0.336303
0.0864,0.13,0.336303
0.0865,0.13,0.336303
0.0866,0.13,0.336303
0.0867,0.13,0.336303
0.0868,0.13,0.336303
0.0869,0.13,0.336303
0.087,0.13,0.336303
0.0871,0.13,0.336303
0.0872,0.13,0.336303
0.0873,0.13,0.336303
0.0874,0.13,0.336303
0.0875,0.13,0.336303
0.0876,0.13,0.336303
0.0877,0.13,0.336303
0.0878,0.14,0.346987
0.0879,0.14,0.346987
0.088,0.14,0.346987
0.0881,0.14,0.346987
0.0882,0.14,0.346987
0.0883,0.14,0.346987
0.0884,0.14,0.346987
0.0885,0.14,0.346987
0.0886,0.14,0.346987
0.0887,0.14,0.346987
0.0888,0.14,0.346987
0.0889,0.14,0.346987
0.089,0.14,0.346987
0.0891,0.14,0.346987
0.0892,0.14,0.346987
0.0893,0.14,0.346987
0.0894,0.14,0.346987
0.0895,0.14,0.346987
0.0896,0.15,0.357071
0.0897,0.15,0.357071
0.0898,0.15,0.357071
0.0899,0.15,0.357071
0.09,0.15,0.357071
0.0901,0.15,0.357071
0.0902,0.15,0.357071
0.0903,0.15,0.357071
0.0904,0.15,0.357071
0.0905,0.15,0.357071
0.0906,0.15,0.357071
0.0907,0.15,0.357071
0.0908,0.15,0.357071
0.0909,0.15,0.357071
0.091,0.15,0.357071
0.0911,0.15,0.357071
0.0912,0.15,0.357071
0.0913,0.15,0.357071
0.0914,0.15,0.357071
0.0915,0.15,0.357071
0.0916,0.15,0.357071
0.0917,0.15,0.357071
0.0918,0.16,0.366606
0.0919,0.16,0.366606
0.092,0.16,0.366606
0.0921,0.16,0.366606
0.0922,0.16,0.366606
0.0923,0.16,0.366606
0.0924,0.16,0.366606
0.0925,0.16,0.366606
0.0926,0.16,0.366606
0.0927,0.16,0.366606
0.0928,0.16,0.366606
0.0929,0.16,0.366606
0.093,0.16,0.366606
0.0931,0.16,0.366606
0.0932,0.16,0.366606
0.0933,0.16,0.366606
0.0934,0.16,0.366606
0.0935,0.16,0.366606
0.0936,0.16,0.366606
0.0937,0.16,0.366606
0.0938,0.16,0.366606
0.0939,0.16,0.366606
0.094,0.16,0.366606
0.0941,0.16,0.366606
0.0942,0.16,0.366606
0.0943,0.16,0.366606
0.0944,0.16,0.366606
0.0945,0.16,0.366606
0.0946,0.16,0.366606
0.0947,0.18,0.384187
0.0948,0.18,0.384187
0.0949,0.18,0.384187
0.095,0.18,0.384187
0.0951,0.18,0.384187
0.0952,0.18,0.384187
0.0953,0.18,0.384187
0.0954,0.19,0.392301
0.0955,0.19,0.392301
0.0956,0.19,0.392301
0.0957,0.19,0.392301
0.0958,0.19,0.392301
0.0959,0.19,0.392301
0.096,0.19,0.392301
0.0961,0.2,0.4
0.0962,0.2,0.4
0.0963,0.2,0.4
0.0964,0.2,0.4
0.0965,0.2,0.4
0.0966,0.2,0.4
0.0967,0.2,0.4
0.0968,0.2,0.4
0.0969,0.2,0.4
0.097,0.2,0.4
0.0971,0.2,0.4
0.0972,0.2,0.4
0.0973,0.2,0.4
0.0974,0.2,0.4
0.0975,0.2,0.4
0.0976,0.2,0.4
0.0977,0.2,0.4
0.0978,0.2,0.4
0.0979,0.2,0.4
0.098,0.2,0.4
0.0981,0.2,0.4
0.0982,0.2,0.4
0.0983,0.2,0.4
0.0984,0.2,0.4
0.0985,0.2,0.4
0.0986,0.2,0.4
0.0987,0.2,0.4
0.0988,0.2,0.4
0.0989,0.2,0.4
0.099,0.2,0.4
0.0991,0.2,0.4
0.0992,0.2,0.4
0.0993,0.2,0.4
0.0994,0.2,0.4
0.0995,0.2,0.4
0.0996,0.2,0.4
0.0997,0.2,0.4
0.0998,0.2,0.4
0.0999,0.2,0.4
0.1,0.2,0.4
0.1001,0.2,0.4
0.1002,0.2,0.4
0.1003,0.2,0.4
0.1004,0.2,0.4
0.1005,0.2,0.4
0.1006,0.2,0.4
0.1007,0.2,0.4
0.1008,0.2,0.4
0.1009,0.2,0.4
0.101,0.2,0.4
0.1011,0.2,0.4
0.1012,0.2,0.4
0.1013,0.2,0.4
0.1014,0.2,0.4
0.1015,0.2,0.4
0.1016,0.2,0.4
0.1017,0.2,0.4
0.1018,0.21,0.431161
0.1019,0.21,0.431161
0.102,0.21,0.431161
0.1021,0.21,0.431161
0.1022,0.21,0.431161
0.1023,0.21,0.431161
0.1024,0.21,0.431161
0.1025,0.21,0.431161
0.1026,0.21,0.431161
0.1027,0.21,0.431161
0.1028,0.21,0.431161
0.1029,0.21,0.431161
0.103,0.21,0.431161
0.1031,0.21,0.431161
0.1032,0.21,0.431161
0.1033,0.21,0.431161
0.1034,0.21,0.431161
0.1035,0.21,0.431161
0.1036,0.21,0.431161
0.1037,0.21,0.431161
0.1038,0.21,0.431161
0.1039,0.21,0.431161
0.104,0.21,0.431161
0.1041,0.21,0.431161
0.1042,0.21,0.431161
0.1043,0.21,0.431161
0.1044,0.21,0.431161
0.1045,0.21,0.431161
0.1046,0.21,0.431161
0.1047,0.21,0.431161
0.1048,0.21,0.431161
0.1049,0.21,0.431161
0.105,0.21,0.431161
0.1051,0.21,0.431161
0.1052,0.21,0.431161
0.1053,0.21,0.431161
0.1054,0.21,0.431161
0.1055,0.21,0.431161
0.1056,0.21,0.431161
0.1057,0.21,0.431161
0.1058,0.21,0.431161
0.1059,0.21,0.431161
0.106,0.21,0.431161
